,日期,成交量,持仓量,结算价,kaipan,zuigao,zuidi,shoupan,shijian,2_junxian,16_junxian,8_junxian,32_junxian,64_junxian,256_junxian,128_junxian,512_junxian,1024_junxian,0_dif,0_dea,0_macd,1_dif,1_dea,1_macd
108,20140128,31890.0,72680.0,19710.0,19710.0,19780.0,19640.0,19700.0,8,19755.0,19765.9375,19802.5,19388.28125,19021.09375,,,,,192.70795,221.84795,-58.28,237.49529,157.00278,160.98502
109,20140129,7978.0,69394.0,19735.0,19700.0,19765.0,19685.0,19745.0,8,19722.5,19781.5625,19788.125,19417.65625,19039.45312,,,,,178.85996,213.25035,-68.78079,235.78259,165.29539,140.9744
110,20140130,6434.0,66956.0,19780.0,19780.0,19860.0,19750.0,19755.0,8,19750.0,19781.25,19781.25,19448.125,19056.17188,,,,,166.76983,203.95425,-74.36884,233.97721,172.52505,122.90432
111,20140207,16158.0,66562.0,19870.0,19815.0,19930.0,19755.0,19880.0,8,19817.5,19792.8125,19790.0,19482.5,19074.60938,,,,,165.3685,196.2371,-61.7372,236.95562,179.30722,115.2968
112,20140210,31736.0,75764.0,19980.0,19920.0,20060.0,19885.0,20055.0,8,19967.5,19819.6875,19821.25,19522.03125,19096.32812,,,,,176.34616,192.25891,-31.8255,246.27324,186.35627,119.83392
113,20140211,49480.0,74338.0,20080.0,20020.0,20245.0,19925.0,19940.0,8,19997.5,19830.9375,19841.875,19556.25,19116.71875,,,,,173.76347,188.55982,-29.59271,248.91812,192.94173,111.95278
114,20140212,17908.0,74916.0,19995.0,19990.0,20040.0,19940.0,20015.0,8,19977.5,19839.0625,19862.5,19592.96875,19139.84375,,,,,175.74268,185.99639,-20.50743,253.67795,199.33502,108.68587
115,20140213,18346.0,75222.0,19945.0,19990.0,20080.0,19910.0,19915.0,8,19965.0,19843.4375,19875.625,19627.96875,19161.17188,,,,,167.31337,182.25979,-29.89283,252.89952,204.97339,95.85226
116,20140214,27502.0,78298.0,20015.0,19900.0,20070.0,19880.0,20065.0,8,19990.0,19861.875,19921.25,19666.25,19183.35938,,,,,170.76832,179.9615,-18.38635,257.78653,210.53267,94.50774
117,20140217,16942.0,74832.0,20045.0,20100.0,20100.0,19965.0,20005.0,8,20035.0,19870.9375,19953.75,19701.71875,19203.90625,,,,,166.74279,177.31776,-21.14993,258.79885,215.61332,86.37107
118,20140218,9354.0,73902.0,19980.0,20020.0,20040.0,19950.0,19960.0,8,19982.5,19880.3125,19979.375,19732.34375,19224.92188,,,,,158.09894,173.47399,-30.75011,257.01188,219.97106,74.08163
119,20140219,7724.0,74116.0,20010.0,19960.0,20080.0,19960.0,20045.0,8,20002.5,19895.0,20000.0,19755.15625,19246.5625,,,,,156.30562,170.04032,-27.4694,258.24646,224.00005,68.49283
120,20140220,14128.0,72526.0,19960.0,19985.0,20025.0,19920.0,19970.0,8,20007.5,19905.3125,19989.375,19779.375,19266.40625,,,,,147.13642,165.45954,-36.64623,255.39,227.30426,56.17149
121,20140221,4932.0,71978.0,19970.0,19950.0,19995.0,19945.0,19985.0,8,19977.5,19918.4375,19995.0,19799.375,19287.73438,,,,,139.4724,160.26211,-41.57942,252.7242,229.98004,45.48831
122,20140224,23686.0,69202.0,19870.0,20000.0,20010.0,19800.0,19800.0,8,19892.5,19915.3125,19968.125,19812.34375,19309.29688,,,,,117.12056,151.6338,-69.02649,241.78239,231.22239,21.12001
123,20140225,14556.0,67584.0,19805.0,19830.0,19850.0,19765.0,19775.0,8,19787.5,19913.125,19950.625,19826.40625,19330.625,,,,,96.27942,140.56292,-88.56701,230.30929,231.12628,-1.63397
